,android_avg_rating,android_file_size,android_rating_1,android_rating_2,android_rating_3,android_rating_4,android_rating_5,android_total_ratings,ios_all_ratings,ios_current_ratings,ios_file_size
2016-10-25 14:50:00,4.0,77,958661,279517,517256,837013,4259982,6852429,227825,306,259
2016-10-25 15:00:00,4.0,77,958661,279517,517256,837013,4259982,6852429,227825,453,259
2016-10-25 15:10:00,4.0,77,958661,279517,517256,837013,4259982,6852429,227825,306,259
2016-10-25 15:20:00,4.0,77,958661,279517,517256,837013,4259982,6852429,227942,453,259
2016-10-25 15:30:00,4.0,77,958661,279517,517256,837013,4259982,6852429,227942,453,259
2016-10-25 15:40:00,4.0,77,958661,279517,517256,837013,4259982,6852429,227942,453,259
2016-10-25 15:50:00,4.0,77,958661,279517,517256,837013,4259982,6852429,227942,453,259
2016-10-25 16:00:00,4.0,77,958661,279517,517256,837013,4259982,6852429,227942,453,259
2016-10-25 16:10:00,4.0,77,958661,279517,517256,837013,4259982,6852429,227942,453,259
2016-10-25 16:20:00,4.0,77,958661,279517,517256,837013,4259982,6852429,227942,453,259
2016-10-25 16:30:00,4.0,77,958661,279517,517256,837013,4259982,6852429,227942,453,259
2016-10-25 16:40:00,4.0,77,958661,279517,517256,837013,4259982,6852429,227942,453,259
2016-10-25 16:50:00,4.0,77,958661,279517,517256,837013,4259982,6852429,227942,453,259
2016-10-25 17:00:00,4.0,77,958661,279517,517256,837013,4259982,6852429,227942,453,259
2016-10-25 17:10:00,4.0,77,958661,279517,517256,837013,4259982,6852429,227942,453,259
2016-10-25 17:20:00,4.0,77,958661,279517,517256,837013,4259982,6852429,227942,453,259
2016-10-25 17:30:00,4.0,77,958661,279517,517256,837013,4259982,6852429,227942,453,259
2016-10-25 17:40:00,4.0,77,958661,279517,517256,837013,4259982,6852429,227942,453,259
2016-10-25 17:50:00,4.0,77,958661,279517,517256,837013,4259982,6852429,227942,453,259
2016-10-25 18:00:00,4.0,77,958661,279517,517256,837013,4259982,6852429,227942,453,259
2016-10-25 18:10:00,4.0,77,958661,279517,517256,837013,4259982,6852429,227942,453,259
2016-10-25 18:20:00,4.0,77,958661,279517,517256,837013,4259982,6852429,227942,453,259
2016-10-25 18:30:00,4.0,77,958661,279517,517256,837013,4259982,6852429,227942,453,259
2016-10-25 18:40:00,4.0,77,959053,279645,517498,837382,4261812,6855390,227942,453,259
2016-10-25 18:50:00,4.0,77,959053,279645,517498,837382,4261812,6855390,227942,453,259
2016-10-25 19:00:00,4.0,77,959053,279645,517498,837382,4261812,6855390,227942,453,259
2016-10-25 19:10:00,4.0,77,959053,279645,517498,837382,4261812,6855390,227942,554,259
2016-10-25 19:20:00,4.0,77,959053,279645,517498,837382,4261812,6855390,227942,453,259
2016-10-25 19:30:00,4.0,77,959053,279645,517498,837382,4261812,6855390,228008,554,259
2016-10-25 19:40:00,4.0,77,959053,279645,517498,837382,4261812,6855390,228008,554,259
2016-10-25 19:50:00,4.0,77,959053,279645,517498,837382,4261812,6855390,228008,554,259
2016-10-25 20:00:00,4.0,77,959053,279645,517498,837382,4261812,6855390,228008,554,259
2016-10-25 20:10:00,4.0,77,959053,279645,517498,837382,4261812,6855390,228008,554,259
2016-10-25 20:20:00,4.0,77,959053,279645,517498,837382,4261812,6855390,228008,554,259
2016-10-25 20:30:00,4.0,77,959053,279645,517498,837382,4261812,6855390,228008,554,259
2016-10-25 20:40:00,4.0,77,959056,279649,517499,837399,4261855,6855458,228008,554,259
2016-10-25 20:50:00,4.0,77,959053,279645,517498,837382,4261812,6855390,228008,554,259
2016-10-25 21:00:00,4.0,77,959053,279645,517498,837382,4261812,6855390,228008,554,259
2016-10-25 21:10:00,4.0,77,959053,279645,517498,837382,4261812,6855390,228008,554,259
2016-10-25 21:20:00,4.0,77,959053,279645,517498,837382,4261812,6855390,228008,554,259
2016-10-25 21:30:00,4.0,77,959053,279645,517498,837382,4261812,6855390,228008,554,259
2016-10-25 21:40:00,4.0,77,959053,279645,517498,837382,4261812,6855390,228008,554,259
2016-10-25 21:50:00,4.0,77,959053,279645,517498,837382,4261812,6855390,228008,554,259
2016-10-25 22:00:00,4.0,77,959053,279645,517498,837382,4261812,6855390,228008,554,259
2016-10-25 22:10:00,4.0,77,959053,279645,517498,837382,4261812,6855390,228008,554,259
2016-10-25 22:20:00,4.0,77,959053,279645,517498,837382,4261812,6855390,228008,554,259
2016-10-25 22:30:00,4.0,77,959053,279645,517498,837382,4261812,6855390,228008,554,259
2016-10-25 22:40:00,4.0,77,959331,279774,517718,837908,4264134,6858865,228008,554,259
2016-10-25 22:50:00,4.0,77,959331,279774,517718,837908,4264134,6858865,228008,554,259
2016-10-25 23:00:00,4.0,77,959331,279774,517718,837908,4264134,6858865,228008,554,259
2016-10-25 23:10:00,4.0,77,959331,279774,517718,837908,4264134,6858865,228008,554,259
2016-10-25 23:20:00,4.0,77,959331,279774,517718,837908,4264134,6858865,228008,554,259
2016-10-25 23:30:00,4.0,77,959331,279774,517718,837908,4264134,6858865,228008,554,259
2016-10-25 23:40:00,4.0,77,959331,279774,517718,837908,4264134,6858865,228082,658,259
2016-10-25 23:50:00,4.0,77,959331,279774,517718,837908,4264134,6858865,228082,658,259
2016-10-26 00:00:00,4.0,77,959331,279774,517718,837908,4264134,6858865,228082,658,259
2016-10-26 00:10:00,4.0,77,959331,279774,517718,837908,4264134,6858865,228008,554,259
2016-10-26 00:20:00,4.0,77,959335,279773,517726,837928,4264214,6858976,228082,658,259
2016-10-26 00:30:00,4.0,77,959331,279774,517718,837908,4264134,6858865,228082,658,259
2016-10-26 00:40:00,4.0,77,959331,279774,517718,837908,4264134,6858865,228082,658,259
2016-10-26 00:50:00,4.0,77,959331,279774,517718,837908,4264134,6858865,228082,658,259
2016-10-26 01:00:00,4.0,77,959331,279774,517718,837908,4264134,6858865,228082,658,259
2016-10-26 01:10:00,4.0,77,959331,279774,517718,837908,4264134,6858865,228082,658,259
2016-10-26 01:20:00,4.0,77,959331,279774,517718,837908,4264134,6858865,228082,658,259
2016-10-26 01:30:00,4.0,77,959331,279774,517718,837908,4264134,6858865,228082,658,259
2016-10-26 01:40:00,4.0,77,959331,279774,517718,837908,4264134,6858865,228082,658,259
2016-10-26 01:50:00,4.0,77,959335,279773,517726,837928,4264214,6858976,228082,658,259
2016-10-26 02:00:00,4.0,77,959331,279774,517718,837908,4264134,6858865,228082,658,259
2016-10-26 02:10:00,4.0,77,959331,279774,517718,837908,4264134,6858865,228082,658,259
2016-10-26 02:20:00,4.0,77,959331,279774,517718,837908,4264134,6858865,228082,658,259
2016-10-26 02:30:00,4.0,77,959335,279773,517726,837928,4264214,6858976,228082,658,259
2016-10-26 02:40:00,4.0,77,959474,279850,517946,838424,4266267,6861961,228082,658,259
2016-10-26 02:50:00,4.0,77,959481,279853,517954,838430,4266316,6862034,228082,658,259
2016-10-26 03:00:00,4.0,77,959474,279850,517946,838424,4266267,6861961,228082,658,259
2016-10-26 03:10:00,4.0,77,959474,279850,517946,838424,4266267,6861961,228082,658,259
2016-10-26 03:20:00,4.0,77,959474,279850,517946,838424,4266267,6861961,228082,658,259
2016-10-26 03:30:00,4.0,77,959474,279850,517946,838424,4266267,6861961,228082,658,259
2016-10-26 03:40:00,4.0,77,959474,279850,517946,838424,4266267,6861961,228082,658,259
2016-10-26 03:50:00,4.0,77,959474,279850,517946,838424,4266267,6861961,228082,658,259
2016-10-26 04:00:00,4.0,77,959474,279850,517946,838424,4266267,6861961,228082,658,259
2016-10-26 04:10:00,4.0,77,959474,279850,517946,838424,4266267,6861961,228082,658,259
2016-10-26 04:20:00,4.0,77,959481,279853,517954,838430,4266316,6862034,228082,658,259
2016-10-26 04:30:00,4.0,77,959481,279853,517954,838430,4266316,6862034,228082,658,259
2016-10-26 04:40:00,4.0,77,959474,279850,517946,838424,4266267,6861961,228082,658,259
2016-10-26 04:50:00,4.0,77,959474,279850,517946,838424,4266267,6861961,228082,658,259
2016-10-26 05:00:00,4.0,77,959481,279853,517954,838430,4266316,6862034,228082,658,259
2016-10-26 05:10:00,4.0,77,959474,279850,517946,838424,4266267,6861961,228082,658,259
2016-10-26 05:20:00,4.0,77,959474,279850,517946,838424,4266267,6861961,228082,658,259
2016-10-26 05:30:00,4.0,77,959474,279850,517946,838424,4266267,6861961,228082,658,259
2016-10-26 05:40:00,4.0,77,959474,279850,517946,838424,4266267,6861961,228082,658,259
2016-10-26 05:50:00,4.0,77,959474,279850,517946,838424,4266267,6861961,228082,658,259
2016-10-26 06:00:00,4.0,77,959474,279850,517946,838424,4266267,6861961,228082,658,259
2016-10-26 06:10:00,4.0,77,959474,279850,517946,838424,4266267,6861961,228082,658,259
2016-10-26 06:20:00,4.0,77,959474,279850,517946,838424,4266267,6861961,228082,658,259
2016-10-26 06:30:00,4.0,77,959474,279850,517946,838424,4266267,6861961,228082,658,259
2016-10-26 06:40:00,4.0,77,959474,279850,517946,838424,4266267,6861961,228082,658,259
2016-10-26 06:50:00,4.0,77,959678,279893,518228,838919,4268133,6864851,228082,658,259
2016-10-26 07:00:00,4.0,77,959678,279893,518228,838919,4268133,6864851,228082,658,259
2016-10-26 07:10:00,4.0,77,959678,279893,518228,838919,4268133,6864851,228082,658,259
2016-10-26 07:20:00,4.0,77,959678,279893,518228,838919,4268133,6864851,228082,658,259
2016-10-26 07:30:00,4.0,77,959678,279893,518228,838919,4268133,6864851,228082,658,259
2016-10-26 07:40:00,4.0,77,959678,279893,518228,838919,4268133,6864851,228138,658,259
2016-10-26 07:50:00,4.0,77,959678,279893,518228,838919,4268133,6864851,228138,658,259
2016-10-26 08:00:00,4.0,77,959678,279893,518228,838919,4268133,6864851,228138,744,259
2016-10-26 08:10:00,4.0,77,959678,279893,518228,838919,4268133,6864851,228138,744,259
2016-10-26 08:20:00,4.0,77,959678,279893,518228,838919,4268133,6864851,228138,744,259
2016-10-26 08:30:00,4.0,77,959678,279893,518228,838919,4268133,6864851,228138,744,259
2016-10-26 08:40:00,4.0,77,959690,279893,518245,838929,4268213,6864970,228138,744,259
2016-10-26 08:50:00,4.0,77,959678,279893,518228,838919,4268133,6864851,228138,744,259
2016-10-26 09:00:00,4.0,77,959678,279893,518228,838919,4268133,6864851,228138,744,259
2016-10-26 09:10:00,4.0,77,959678,279893,518228,838919,4268133,6864851,228138,744,259
2016-10-26 09:20:00,4.0,77,959678,279893,518228,838919,4268133,6864851,228138,744,259
2016-10-26 09:30:00,4.0,77,959678,279893,518228,838919,4268133,6864851,228138,744,259
2016-10-26 09:40:00,4.0,77,959678,279893,518228,838919,4268133,6864851,228138,744,259
2016-10-26 09:50:00,4.0,77,959690,279893,518245,838929,4268213,6864970,228138,744,259
2016-10-26 10:00:00,4.0,77,959678,279893,518228,838919,4268133,6864851,228138,744,259
2016-10-26 10:10:00,4.0,77,959678,279893,518228,838919,4268133,6864851,228138,744,259
2016-10-26 10:20:00,4.0,77,959678,279893,518228,838919,4268133,6864851,228138,744,259
2016-10-26 10:30:00,4.0,77,959678,279893,518228,838919,4268133,6864851,228138,744,259
2016-10-26 10:40:00,4.0,77,959678,279893,518228,838919,4268133,6864851,228138,744,259
2016-10-26 10:50:00,4.0,77,960033,280068,518568,839611,4271366,6869646,228138,744,259
2016-10-26 11:00:00,4.0,77,960033,280068,518568,839611,4271366,6869646,228138,744,259
2016-10-26 11:10:00,4.0,77,960033,280068,518568,839611,4271366,6869646,228138,744,259
2016-10-26 11:20:00,4.0,77,960033,280068,518568,839611,4271366,6869646,228138,744,259
2016-10-26 11:30:00,4.0,77,960033,280068,518568,839611,4271366,6869646,228138,744,259
2016-10-26 11:40:00,4.0,77,960033,280068,518568,839611,4271366,6869646,228138,744,259
2016-10-26 11:50:00,4.0,77,960033,280068,518568,839611,4271366,6869646,228138,744,259
2016-10-26 12:00:00,4.0,77,960033,280068,518568,839611,4271366,6869646,228138,744,259
2016-10-26 12:10:00,4.0,77,960033,280068,518568,839611,4271366,6869646,228138,744,259
2016-10-26 12:20:00,4.0,77,960033,280068,518568,839611,4271366,6869646,228138,744,259
2016-10-26 12:30:00,4.0,77,960033,280068,518568,839611,4271366,6869646,228138,744,259
2016-10-26 12:40:00,4.0,77,960033,280068,518568,839611,4271366,6869646,228138,744,259
2016-10-26 12:50:00,4.0,77,960033,280068,518568,839611,4271366,6869646,228138,744,259
2016-10-26 13:00:00,4.0,77,960033,280068,518568,839611,4271366,6869646,228138,744,259
2016-10-26 13:10:00,4.0,77,960033,280068,518568,839611,4271366,6869646,228138,744,259
2016-10-26 13:20:00,4.0,77,960033,280068,518568,839611,4271366,6869646,228138,744,259
2016-10-26 13:30:00,4.0,77,960033,280068,518568,839611,4271366,6869646,228138,744,259
2016-10-26 13:40:00,4.0,77,960033,280068,518568,839611,4271366,6869646,228138,744,259
2016-10-26 13:50:00,4.0,77,960033,280068,518568,839611,4271366,6869646,228138,744,259
2016-10-26 14:00:00,4.0,77,960033,280068,518568,839611,4271366,6869646,228138,744,259
2016-10-26 14:10:00,4.0,77,960033,280068,518568,839611,4271366,6869646,228138,744,259
2016-10-26 14:20:00,4.0,77,960033,280068,518568,839611,4271366,6869646,228138,744,259
2016-10-26 14:30:00,4.0,77,960033,280068,518568,839611,4271366,6869646,228138,744,259
2016-10-26 14:40:00,4.0,77,960033,280068,518568,839611,4271366,6869646,228138,744,259
2016-10-26 14:50:00,4.0,77,960371,280167,518817,840219,4274212,6873786,228138,744,259
2016-10-26 15:00:00,4.0,77,960371,280167,518817,840219,4274212,6873786,228138,744,259
2016-10-26 15:10:00,4.0,77,960371,280167,518817,840219,4274212,6873786,228209,744,259
2016-10-26 15:20:00,4.0,77,960371,280167,518817,840219,4274212,6873786,228138,744,259
2016-10-26 15:30:00,4.0,77,960371,280167,518817,840219,4274212,6873786,228209,858,259
2016-10-26 15:40:00,4.0,77,960371,280167,518817,840219,4274212,6873786,228209,858,259
2016-10-26 15:50:00,4.0,77,960371,280167,518817,840219,4274212,6873786,228209,858,259
2016-10-26 16:00:00,4.0,77,960371,280167,518817,840219,4274212,6873786,228209,858,259
2016-10-26 16:10:00,4.0,77,960371,280167,518817,840219,4274212,6873786,228209,858,259
2016-10-26 16:20:00,4.0,77,960371,280167,518817,840219,4274212,6873786,228209,858,259
2016-10-26 16:30:00,4.0,77,960371,280167,518817,840219,4274212,6873786,228209,858,259
2016-10-26 16:40:00,4.0,77,960371,280167,518817,840219,4274212,6873786,228209,858,259
2016-10-26 16:50:00,4.0,77,960371,280167,518817,840219,4274212,6873786,228209,858,259
2016-10-26 17:00:00,4.0,77,960371,280167,518817,840219,4274212,6873786,228209,858,259
2016-10-26 17:10:00,4.0,77,960371,280167,518817,840219,4274212,6873786,228209,858,259
2016-10-26 17:20:00,4.0,77,960371,280167,518817,840219,4274212,6873786,228209,858,259
2016-10-26 17:30:00,4.0,77,960371,280167,518817,840219,4274212,6873786,228209,858,259
2016-10-26 17:40:00,4.0,77,960371,280167,518817,840219,4274212,6873786,228209,858,259
2016-10-26 17:50:00,4.0,77,960371,280167,518817,840219,4274212,6873786,228209,858,259
2016-10-26 18:00:00,4.0,77,960371,280167,518817,840219,4274212,6873786,228209,858,259
2016-10-26 18:10:00,4.0,77,960371,280167,518817,840219,4274212,6873786,228209,858,259
2016-10-26 18:20:00,4.0,77,960371,280167,518817,840219,4274212,6873786,228209,858,259
2016-10-26 18:30:00,4.0,77,960371,280167,518817,840219,4274212,6873786,228209,858,259
2016-10-26 18:40:00,4.0,77,960371,280167,518817,840219,4274212,6873786,228209,858,259
2016-10-26 18:50:00,4.0,77,960842,280389,519884,843213,4284140,6888468,228209,858,259
2016-10-26 19:00:00,4.0,77,960842,280389,519884,843213,4284140,6888468,228209,858,259
2016-10-26 19:10:00,4.0,77,960842,280389,519884,843213,4284140,6888468,228209,858,259
2016-10-26 19:20:00,4.0,77,960842,280389,519884,843213,4284140,6888468,228367,858,259
2016-10-26 19:30:00,4.0,77,960842,280389,519884,843213,4284140,6888468,228367,858,259
2016-10-26 19:40:00,4.0,77,960842,280389,519884,843213,4284140,6888468,228367,858,259
2016-10-26 19:50:00,4.0,77,960842,280389,519884,843213,4284140,6888468,228367,858,259
2016-10-26 20:00:00,4.0,77,960842,280389,519884,843213,4284140,6888468,228367,858,259
2016-10-26 20:10:00,4.0,77,960842,280389,519884,843213,4284140,6888468,228367,858,259
2016-10-26 20:20:00,4.0,77,960842,280389,519884,843213,4284140,6888468,228367,858,259
2016-10-26 20:30:00,4.0,77,960842,280389,519884,843213,4284140,6888468,228367,858,259
2016-10-26 20:40:00,4.0,77,960842,280389,519884,843213,4284140,6888468,228367,858,259
2016-10-26 20:50:00,4.0,77,960842,280389,519884,843213,4284140,6888468,228367,858,259
2016-10-26 21:00:00,4.0,77,960842,280389,519884,843213,4284140,6888468,228367,858,259
2016-10-26 21:10:00,4.0,77,960842,280389,519884,843213,4284140,6888468,228367,858,259
2016-10-26 21:20:00,4.0,77,960842,280389,519884,843213,4284140,6888468,228367,858,259
2016-10-26 21:30:00,4.0,77,960842,280389,519884,843213,4284140,6888468,228367,858,259
2016-10-26 21:40:00,4.0,77,960842,280389,519884,843213,4284140,6888468,228367,858,259
2016-10-26 21:50:00,4.0,77,960842,280389,519884,843213,4284140,6888468,228367,858,259
2016-10-26 22:00:00,4.0,77,960842,280389,519884,843213,4284140,6888468,228367,858,259
2016-10-26 22:10:00,4.0,77,960842,280389,519884,843213,4284140,6888468,228367,858,259
2016-10-26 22:20:00,4.0,77,960842,280389,519884,843213,4284140,6888468,228367,858,259
2016-10-26 22:30:00,4.0,77,960842,280389,519884,843213,4284140,6888468,228367,858,259
2016-10-26 22:40:00,4.0,77,960842,280389,519884,843213,4284140,6888468,228367,858,259
2016-10-26 22:50:00,4.0,77,961294,280591,520421,844370,4288315,6894991,228367,858,259
2016-10-26 23:00:00,4.0,77,961294,280591,520421,844370,4288315,6894991,228367,858,259
2016-10-26 23:10:00,4.0,77,961294,280591,520421,844370,4288315,6894991,228367,858,259
2016-10-26 23:20:00,4.0,77,961294,280591,520421,844370,4288315,6894991,228367,569,259
2016-10-26 23:30:00,4.0,77,961294,280591,520421,844370,4288315,6894991,228367,280,259
2016-10-26 23:40:00,4.0,77,961294,280591,520421,844370,4288315,6894991,228367,280,259
2016-10-26 23:50:00,4.0,77,961294,280591,520421,844370,4288315,6894991,228713,280,259
2016-10-27 00:00:00,4.0,77,961294,280591,520421,844370,4288315,6894991,228713,280,259
2016-10-27 00:10:00,4.0,77,961294,280591,520421,844370,4288315,6894991,228713,280,259
2016-10-27 00:20:00,4.0,77,961294,280591,520421,844370,4288315,6894991,228713,280,259
2016-10-27 00:30:00,4.0,77,961294,280591,520421,844370,4288315,6894991,228367,280,259
2016-10-27 00:40:00,4.0,77,961294,280591,520421,844370,4288315,6894991,228713,280,259
2016-10-27 00:50:00,4.0,77,961294,280591,520421,844370,4288315,6894991,228713,280,259
2016-10-27 01:00:00,4.0,77,961294,280591,520421,844370,4288315,6894991,228713,280,259
2016-10-27 01:10:00,4.0,77,961314,280600,520429,844413,4288449,6895205,228713,280,259
2016-10-27 01:20:00,4.0,77,961294,280591,520421,844370,4288315,6894991,228713,280,259
2016-10-27 01:30:00,4.0,77,961294,280591,520421,844370,4288315,6894991,228713,280,259
2016-10-27 01:40:00,4.0,77,961294,280591,520421,844370,4288315,6894991,228713,280,259
2016-10-27 01:50:00,4.0,77,961294,280591,520421,844370,4288315,6894991,228713,280,259
2016-10-27 02:00:00,4.0,77,961294,280591,520421,844370,4288315,6894991,228713,280,259
2016-10-27 02:10:00,4.0,77,961294,280591,520421,844370,4288315,6894991,228713,280,259
2016-10-27 02:20:00,4.0,77,961294,280591,520421,844370,4288315,6894991,228713,280,259
2016-10-27 02:30:00,4.0,77,961294,280591,520421,844370,4288315,6894991,228713,280,259
2016-10-27 02:40:00,4.0,77,961294,280591,520421,844370,4288315,6894991,228367,280,259
2016-10-27 02:50:00,4.0,77,961294,280591,520421,844370,4288315,6894991,228713,280,259
2016-10-27 03:00:00,4.0,77,961589,280672,520784,845122,4290683,6898850,228367,280,259
2016-10-27 03:10:00,4.0,77,961589,280672,520784,845122,4290683,6898850,228713,280,259
2016-10-27 03:20:00,4.0,77,961589,280672,520784,845122,4290683,6898850,228713,280,259
2016-10-27 03:30:00,4.0,77,961589,280672,520784,845122,4290683,6898850,228713,280,259
2016-10-27 03:40:00,4.0,77,961589,280672,520784,845122,4290683,6898850,228713,280,259
2016-10-27 03:50:00,4.0,77,961589,280672,520784,845122,4290683,6898850,228713,280,259
2016-10-27 04:00:00,4.0,77,961589,280672,520784,845122,4290683,6898850,228713,280,259
2016-10-27 04:10:00,4.0,77,961589,280672,520784,845122,4290683,6898850,228713,280,259
2016-10-27 04:20:00,4.0,77,961589,280672,520784,845122,4290683,6898850,228713,280,259
2016-10-27 04:30:00,4.0,77,961589,280672,520784,845122,4290683,6898850,228713,280,259
2016-10-27 04:40:00,4.0,77,961589,280672,520784,845122,4290683,6898850,228713,280,259
2016-10-27 04:50:00,4.0,77,961589,280672,520784,845122,4290683,6898850,228713,280,259
2016-10-27 05:00:00,4.0,77,961589,280672,520784,845122,4290683,6898850,228713,280,259
2016-10-27 05:10:00,4.0,77,961589,280672,520784,845122,4290683,6898850,228713,280,259
2016-10-27 05:20:00,4.0,77,961589,280672,520784,845122,4290683,6898850,228713,280,259
2016-10-27 05:30:00,4.0,77,961589,280672,520784,845122,4290683,6898850,228713,280,259
2016-10-27 05:40:00,4.0,77,961589,280672,520784,845122,4290683,6898850,228713,280,259
2016-10-27 05:50:00,4.0,77,961589,280672,520784,845122,4290683,6898850,228713,280,259
2016-10-27 06:00:00,4.0,77,961589,280672,520784,845122,4290683,6898850,228713,280,259
2016-10-27 06:10:00,4.0,77,961589,280672,520784,845122,4290683,6898850,228713,280,259
2016-10-27 06:20:00,4.0,77,961589,280672,520784,845122,4290683,6898850,228713,280,259
2016-10-27 06:30:00,4.0,77,961589,280672,520784,845122,4290683,6898850,228713,280,259
2016-10-27 06:40:00,4.0,77,961589,280672,520784,845122,4290683,6898850,228713,280,259
2016-10-27 06:50:00,4.0,77,961589,280672,520784,845122,4290683,6898850,228713,280,259
2016-10-27 07:00:00,4.0,77,961857,280821,521163,845823,4293027,6902691,228713,280,259
2016-10-27 07:10:00,4.0,77,961857,280821,521163,845823,4293027,6902691,228713,280,259
2016-10-27 07:20:00,4.0,77,961857,280821,521163,845823,4293027,6902691,228713,280,259
2016-10-27 07:30:00,4.0,77,961857,280821,521163,845823,4293027,6902691,228713,280,259
2016-10-27 07:40:00,4.0,77,961857,280821,521163,845823,4293027,6902691,228713,280,259
2016-10-27 07:50:00,4.0,77,961857,280821,521163,845823,4293027,6902691,228713,280,259
2016-10-27 08:00:00,4.0,77,961868,280824,521176,845833,4293104,6902805,228864,280,259
2016-10-27 08:10:00,4.0,77,961857,280821,521163,845823,4293027,6902691,228864,425,259
2016-10-27 08:20:00,4.0,77,961868,280824,521176,845833,4293104,6902805,228864,425,259
2016-10-27 08:30:00,4.0,77,961857,280821,521163,845823,4293027,6902691,228864,425,259
2016-10-27 08:40:00,4.0,77,961868,280824,521176,845833,4293104,6902805,228864,425,259
2016-10-27 08:50:00,4.0,77,961857,280821,521163,845823,4293027,6902691,228864,425,259
2016-10-27 09:00:00,4.0,77,961857,280821,521163,845823,4293027,6902691,228864,425,259
2016-10-27 09:10:00,4.0,77,961857,280821,521163,845823,4293027,6902691,228864,425,259
2016-10-27 09:20:00,4.0,77,961857,280821,521163,845823,4293027,6902691,228864,425,259
2016-10-27 09:30:00,4.0,77,961857,280821,521163,845823,4293027,6902691,228864,425,259
2016-10-27 09:40:00,4.0,77,961857,280821,521163,845823,4293027,6902691,228864,425,259
2016-10-27 09:50:00,4.0,77,961857,280821,521163,845823,4293027,6902691,228864,425,259
2016-10-27 10:00:00,4.0,77,961857,280821,521163,845823,4293027,6902691,228864,425,259
2016-10-27 10:10:00,4.0,77,961857,280821,521163,845823,4293027,6902691,228864,425,259
2016-10-27 10:20:00,4.0,77,961857,280821,521163,845823,4293027,6902691,228864,425,259
2016-10-27 10:30:00,4.0,77,961857,280821,521163,845823,4293027,6902691,228864,425,259
2016-10-27 10:40:00,4.0,77,961857,280821,521163,845823,4293027,6902691,228864,425,259
2016-10-27 10:50:00,4.0,77,961857,280821,521163,845823,4293027,6902691,228864,425,259
2016-10-27 11:00:00,4.0,77,962394,280965,521538,846622,4296656,6908175,228864,425,259
2016-10-27 11:10:00,4.0,77,962394,280965,521538,846622,4296656,6908175,228864,425,259
2016-10-27 11:20:00,4.0,77,962394,280965,521538,846622,4296656,6908175,228864,425,259
2016-10-27 11:30:00,4.0,77,962394,280965,521538,846622,4296656,6908175,228864,425,259
2016-10-27 11:40:00,4.0,77,962394,280965,521538,846622,4296656,6908175,228864,425,259
2016-10-27 11:50:00,4.0,77,962394,280965,521538,846622,4296656,6908175,228864,425,259
2016-10-27 12:00:00,4.0,77,962394,280965,521538,846622,4296656,6908175,228864,425,259
2016-10-27 12:10:00,4.0,77,962394,280965,521538,846622,4296656,6908175,228864,425,259
2016-10-27 12:20:00,4.0,77,962394,280965,521538,846622,4296656,6908175,228864,425,259
2016-10-27 12:30:00,4.0,77,962394,280965,521538,846622,4296656,6908175,228864,425,259
2016-10-27 12:40:00,4.0,77,962414,280968,521548,846632,4296744,6908306,228864,425,259
2016-10-27 12:50:00,4.0,77,962394,280965,521538,846622,4296656,6908175,228864,425,259
2016-10-27 13:00:00,4.0,77,962394,280965,521538,846622,4296656,6908175,228864,425,259
2016-10-27 13:10:00,4.0,77,962394,280965,521538,846622,4296656,6908175,228367,425,259
2016-10-27 13:20:00,4.0,77,962394,280965,521538,846622,4296656,6908175,228864,425,259
2016-10-27 13:30:00,4.0,77,962394,280965,521538,846622,4296656,6908175,228864,425,259
2016-10-27 13:40:00,4.0,77,962394,280965,521538,846622,4296656,6908175,228864,425,259
2016-10-27 13:50:00,4.0,77,962394,280965,521538,846622,4296656,6908175,228864,425,259
2016-10-27 14:00:00,4.0,77,962394,280965,521538,846622,4296656,6908175,228864,425,259
2016-10-27 14:10:00,4.0,77,962394,280965,521538,846622,4296656,6908175,228864,425,259
2016-10-27 14:20:00,4.0,77,962394,280965,521538,846622,4296656,6908175,228864,425,259
2016-10-27 14:30:00,4.0,77,962394,280965,521538,846622,4296656,6908175,228864,425,259
2016-10-27 14:40:00,4.0,77,962394,280965,521538,846622,4296656,6908175,228864,425,259
2016-10-27 14:50:00,4.0,77,962394,280965,521538,846622,4296656,6908175,228864,425,259
2016-10-27 15:00:00,4.0,77,963163,281168,521881,847233,4299665,6913110,228864,425,259
2016-10-27 15:10:00,4.0,77,963163,281168,521881,847233,4299665,6913110,229026,627,259
2016-10-27 15:20:00,4.0,77,963163,281168,521881,847233,4299665,6913110,229026,627,259
2016-10-27 15:30:00,4.0,77,963163,281168,521881,847233,4299665,6913110,229026,627,259
2016-10-27 15:40:00,4.0,77,963163,281168,521881,847233,4299665,6913110,229026,627,259
2016-10-27 15:50:00,4.0,77,963163,281168,521881,847233,4299665,6913110,229026,627,259
2016-10-27 16:00:00,4.0,77,963163,281168,521881,847233,4299665,6913110,229026,627,259
2016-10-27 16:10:00,4.0,77,963163,281168,521881,847233,4299665,6913110,229026,627,259
2016-10-27 16:20:00,4.0,77,963177,281170,521889,847235,4299724,6913195,229026,627,259
2016-10-27 16:30:00,4.0,77,963163,281168,521881,847233,4299665,6913110,229026,627,259
2016-10-27 16:40:00,4.0,77,963163,281168,521881,847233,4299665,6913110,229026,627,259
2016-10-27 16:50:00,4.0,77,963163,281168,521881,847233,4299665,6913110,229026,627,259
2016-10-27 17:00:00,4.0,77,963163,281168,521881,847233,4299665,6913110,229026,627,259
